mrkl_shop_id;shop_name;business_name;identification_number;first_names;last_names;email;address;address_ref;phone;phone_secondary;logo;branch;web_site;description;UNIDAD DE NEGOCIO;DIVISI�N;ruc;created_at;trade_name;state
3626;STORE GAMES;STORE GAMES SOCIEDAD ANONIMA CERRADA;20524521122;SHAYLA;CHAUSIN LOZANO;contabilidadstoregames@gmail.com;AV AVIACION 5092 OF 417 SANTIAGO DE SURCO;null;null;null;null;null;null;null;HOGAR;ELECTROHOGAR;20524521122;7/5/2021;STORE GAMES;temporal
3627;HER THE STORE;PALACIOS ROJAS SANDRA XIMENA;10475009024;SANDRA;PALACIOS ROJAS;her.clothingbrandpe@gmail.com;PEDRO PERALTA 269 INT 101 URB SAN JOAQUIN BELLAVISTA;null;956814334;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3627;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3627;null;HER CLOTHING BRAND ES UNA MARCA PERUANA DE PRENDAS PARA MUJERES QUE BUSCAN CALIDAD Y TENDENCIA EN SUS PRENDAS PARA EXPRESAR SU PERSONALIDAD. TODAS NUESTRAS PRENDAS EST�N HECHAS EN PER�.;BLANDOS;MUJER;10475009024;7/5/2021;HER THE STORE;Abierta
3628;FAMILE;FAMILE PERU E.I.R.L.;20606305215;FREDY;CHAPI;FAMILE.PERU@GMAIL.COM;JIRON PARURO 1255 OF. F2;null;null;null;null;null;null;null;HOGAR;ELECTROHOGAR;20606305215;7/5/2021;FAMILE;temporal
3629;EVANS EMERGENCY;GUIDO EVANS FIORELLA;10104911388;FIORELLA;GUIDO EVANS;FIORELLAGUIDO@GMAIL.COM;JR. EL PRADO 110. URB. LA ENSENADA. LA MOLINA;null;+ 51 992343014;+51 1 3651451;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3629;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3629;https://mochila-de-emergencia.business.site/?m=true;Mochilas de Emergencia - Evans Emergency nace en el a�o 2013 ante la ocurrencia de varios terremotos en el mundo, con la finalidad de proporcionar a las personas una manera segura de mantenerse a salvo y poder sobrevivir ante los imprevistos desastres naturales, como los terremotos o sismos. Nuestras Mochilas Para Emergencias y cada uno de nuestros productos son cuidadosamente dise�ados, pensados y probados para otorgar la mejor protecci�n y seguridad. Continuamente estamos innovando para ofrecer lo mejor. Nos especializamos en productos para emergencias, especialmente Mochilas de Emergencia, as� como tambi�n maletines, botiquines, canguros, entre otros, con y sin contenido para emergencias. Nuestras Mochilas para Emergencias cuentan con cinta reflectiva y m�ltiples bolsillos con contenido especializado. El contenido es propuesto y compuesto seg�n las �ltimas disposiciones de Indeci y otros organismos relacionados, y puede ser tambi�n a elegir por el cliente, as� como la elecci�n del color de la mochila. Creamos junto con los clientes: empresas y personas a nivel nacional e internacional. Nuestros productos est�n pensados para todas las personas incluidas sus mascotas. Nos especializamos adem�s en pedidos al por mayor con dise�o y contenido a elecci�n. Nuestras Mochilas de Emergencias pueden ser adem�s utilizadas para diferentes actividades como camping, excursiones, viajes, entre otros.;NUEVOS NEGOCIOS;SALUD;10104911388;7/5/2021;EVANS EMERGENCY;Abierta
3630;ANDIAMO CONCEPT;PROTTO DE AZAMBUJA FRANCESCA;10773564472;Francesca;Protto;info@andiamoconcept.com;Calle Cavallini 462 San Borja;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3630;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3630;null;ANDIAMO� nace para ofrecerles hermosos dise�os y prendas elaboradas en su totalidad por tejidos finos de algod�n y otras fibras eco pet confeccionadas en punto. NDIAMO� significa �andando� en italiano. Creemos que es la palabra perfecta para convencernos de empezar un cambio positivo en nuestras vidas. Creamos ANDIAMO� para que te atrevas a andar con nosotras y a vestir de una manera m�s libre y c�moda. #C�modamenteLibres�;BLANDOS;MUJER;10773564472;7/6/2021;ANDIAMO CONCEPT;Abierta
3631;EBENEZER PERU;CORPORACION EBENEZER PERU S.A.C;20556248444;Magali;Davila;corporacion_epsac@hotmail.com;Jr. Cupido N�109 - urb. Olimpo 3era etapa;null;964120085;977143239;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3631;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3631;null;somos CORPORACION EBENEZER PERU SAC, EMPRESA DE COMERCIALIZACI�N Y MULTISERVICIOS Electrodomesticos, Camaras y Video, Computadoras de Escritorio, computadoras Port�tiles (laptops), esc�ner. Impresoras, T�ner y consumibles en general. Proyector Multimedia TV, Equipos de Audio y Video, C�maras de Video Vigilancia.;HOGAR;ELECTROHOGAR;20556248444;7/6/2021;EBENEZER PERU;Abierta
3632;AMAR�S PER�;PANUERA COSTILLA MAYUMI;10459260981;Mayumi;Panuera Costilla;tiendaamaris.peru@gmail.com;Jr. Rio Chira 397, dpto. 401;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3632;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3632;null;Compra en Ripley.com la linda colecci�n de Amar�s Per�. ???????? ????????, ???????? ????????, ????? ??????????????????.;BLANDOS;MUJER;10459260981;7/6/2021;AMAR�S PER�;Abierta
3633;DALILAXCOM;VILLANUEVA MEJIA ROSA DALILA;10468780971;DALILA;VILLANEUVA MEJIA;RHOSY_DHALIA@HOTMAIL.COM;JR. HUANDOY NRO. 455 - URB. MARANGA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3633;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3633;null;"Empresa peruana dedicada a la importaci�n y venta al por mayor y menor de ropa de marcas norteamericanas as� como productos educativos, tecnol�gicos y de cuidado personal de calidad internacional; cumpliendo con las normas de calidad norteamericanas y europeas.";HOGAR;ELECTROHOGAR;10468780971;7/7/2021;DALILAXCOM;Abierta
3634;ANCESTRAL FOODS;UNION KILLA S.A.C.;20606384697;Mauricio;Mancilla;unionkillasac@gmail.com;CALLE JOSE CARLOS MARIATEGUI MZ A LOTE 14, ATE.;null;957973501;960256137;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3634;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3634;null;En Ancestral Foods creemos en un comercio justo y en el cuidado del ecosistema. Productos org�nicos, gourmet en envases biodegradables.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20606384697;7/7/2021;ANCESTRAL FOODS;Abierta
3635;PIEDRALIS;ISABEL MEDRANO E.I.R.L.;20549957928;NATALIA;CORONEL MEDRANO;natalia.coronel@medrano.pe;JR. CORONEL MANUEL G�MEZ No 455-LINCE-LIMA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3635;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3635;null;Piedralis se dedica a la elaboraci�n de arte e implementos en Piedra como lavaderos, platos r�sticos y esculturas. Nuestras obras talladas por artesanos peruanos pertenecientes a comunidades campesinas.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20549957928;7/8/2021;PIEDRALIS;Abierta
3636;ORTOPEDIA TECNISALUD;ROQUE ROMERO KARIN JOHANNA;10411095881;Karin Johanna;Roque Romero;KROQUER@HOTMAIL.COM;Calle Los Mogaburos 144 Jes�s Mar�a;null;51997155449;4338232;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3636;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3636;https://tecnisaludperu.com/;En Ortopedia Tecnisalud nos dedicamos a la venta de productos ortop�dicos y ofrecemos servicios relacionados, aportando al bienestar integral de la persona y su familia.;NUEVOS NEGOCIOS;SALUD;10411095881;7/9/2021;ORTOPEDIA TECNISALUD;Abierta
3637;WEAR BASICS;GIULIANA FABIOLA PROTTO ZAVALA;10081954203;GIULIANA;PROTTO;contacto@wearbasics.pe;CALLE MIGUEL ANGEL BUONARROTTI 305;null;963816483;999170931;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3637;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3637;null;�Buscas ropa c�moda, con estilo y dise�os �nicos? Tenemos prendas a tu medida. Si�ntete libre, elegante y �salo de forma vers�til ?? Lima, Per� ??;BLANDOS;MUJER;10081954203;7/9/2021;WEAR BASICS;Abierta
3638;INOPORTUNO;FLOREZ GONZALEZ RODRIGO;10454406066;Rodrigo;Florez Gonzalez;inoportuno.peru@gmail.com;Calle Luis Felipe Villaran 980 - 5to piso San Isidro;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3638;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3638;null;Todo esto lo creo un solo Inoportuno, ahora somos millones y estamos en todo el mundo. La marca fue establecida por un Inoportuno que viv�a en 12�2'35.4'' S 77�1.694' O (Lima-Per�) y creo un streetwear con texturas, telas y acabados que el com�n denominador de la moda hab�a dejado en el olvido. ? Somos Inoportunos, se�moslo siempre. (Si eres Peruano, esta �ltima parte la leer�s como si estuvieras cantando el Himno Nacional);BLANDOS;HOMBRE;10454406066;7/9/2021;INOPORTUNO;temporal
3639;JTR INVERSIONES;JTR INVERSIONES GENERALES S.A.C.;20601022606;TOMAS EULOGIO;ZURITA BRACO;jtrinversiones@gmail.com;AV ABANCAY 1054 INT 307;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3639;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3639;null;null;HOGAR;ELECTROHOGAR;20601022606;7/9/2021;JTR INVERSIONES;Abierta
3640;METEREX;EDEX REPRESENTACIONES S.A.C.;20256535051;LILIA;EUSCATE;lilieuscate@edexrep.com;JR. LEON VELARDE 1044 INT. E LINCE;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3640;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3640;null;Importador, representante en el Per� y distribuidor mayorista con 25 a�os de experiencia en el mercado peruano en las divisiones de equipos el�ctricos, instrumentaci�n, metal mec�nica herramientas y bioseguridad.;NUEVOS NEGOCIOS;OTRAS CATEGORIAS;20256535051;7/12/2021;METEREX;Abierta
3641;QATARY STORE;MAMANI COARITA FREDY;10448628758;FREDY;MAMANI;QATARY.STORE@GMAIL.COM;URB LA ENCALADA II MZA C LOTE 11 SANTA ANITA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3641;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3641;null;"QATARY STORE, somo una empresa dedicada a la importacion y despacho de productos de diferente variedad como: deporte, belleza, hogar, cocina, tv audio y video, entre otros; estamos al servicio de nuestros clientes para cumplir con sus pedidos. Gracias por su elecci�n.";NUEVOS NEGOCIOS;CONSUMO MASIVO;10448628758;7/13/2021;QATARY STORE;Abierta
3642;AMA TIME;KMC INTERNATIONAL SAC;20516804484;H�ctor;Garc�a Calder�n;hgcalderon@kmcint.com;AV. NUGGET 350 EL AGUSTINO;null;null;null;null;null;null;null;NUEVOS NEGOCIOS;CONSUMO MASIVO;20516804484;7/13/2021;AMA TIME;temporal
3643;WINE STORE;LUXURY BRANDS S.A.C.;20600521251;LILIANA;MEJIA;ale@luxurybrands.pe;JIRON TENIENTE ENRIQUE DELUCHI 109;null;977843802;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3643;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3643;https://instagram.com/winestoreperu?utm_medium=copy_link;SOMOS UNA TIENDA ESPECIALIZADA EN LA VENTA DE VINOS, BUSCANDO SIEMPRE ADAPTARNOS A LAS TENDENCIAS Y DEMANDAS DEL MERCADO.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20600521251;7/13/2021;WINE STORE;Abierta
3644;VIFIT;VIFIT S.A.C.;20605287507;VALERIA;RUBIO;VIFITSAC@GMAIL.COM;AV SAN LUIS 2287 OF 202;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3644;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3644;null;Somos unas empresa distribuidora de complementos nutricionales. Distribuci�n exclusiva de Vitafor, Brasil.;NUEVOS NEGOCIOS;SALUD;20605287507;7/13/2021;VIFIT;Abierta
3645;BUNGU;INDUSTRIA PERUANA DE CALCETINES�S.A.C.;20605417001;MARIA ELENA;ESPEJO OTERO;mespejo@mercantilalgodonera.com;AV. ALFREDO BENAVIDES 768 INT. 302;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3645;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3645;null;null;BLANDOS;HOMBRE;20605417001;7/14/2021;BUNGU;Abierta
3646;Laboratorios Portugal;LABORATORIOS PORTUGAL S R L;20100204330;OSCAR;ORTA;tportugal@laboratoriosportugal.com;MZA. A� LOTE. 2 Z.I. PQUE IND RIO SECO 1 ETAPA (MANZANA: A PRIMA) AREQUIPA - AREQUIPA - CERRO COLORADO;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3646;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3646;null;Empresa de origen familiar, fundada en 1864, parte del grupo Sanfer desde el 2017. Somos uno de los 3 laboratorios m�s grandes y una de las empresas m�s consolidadas del Pa�s. Contamos con el certificado internacional de calidad ISO:9001.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20100204330;7/14/2021;Laboratorios Portugal;Abierta
3647;SEBASMALL;SEBASMALL EIRL;20607570451;JOSEPH;MALLQUI;jrmallqui@hotmail.com;ASOCIACION VIVIENDA ENATRU A MZ AB LT 8 CEDROS;null;null;null;null;null;null;Los productos que ofrecemos en Sebasmall son de tendencia exclusiva para nuestros clientes por lo que nuestra prioridad es llevarles una experiencia �nica de compra.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20607570451;7/14/2021;SEBASMALL;Abierta
3648;L'DOMME;LIFE SOLUTIONS PERU E.I.R.L.;20600720695;ANDERSON;TANG PE�A;andersontang21@gmail.com;AV. AGUSTIN DE LA ROSA TORO NRO. 972 INT. 403 URB. VILLA JARDIN LIMA - LIMA - SAN LUIS;null;null;null;null;null;null;null;BLANDOS;BELLEZA;20600720695;7/15/2021;L'DOMME;temporal
3649;FUTURE STORE;GALAN TIRAPO DEAN PAUL;10720170391;Dean Paul;Gal�n Tirapo;dean.galan@pucp.pe;JR. MANUEL DE LARA 128 URB. VILLASOL 1ERA ETAPA;null;944696382;947538941;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3649;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3649;null;Empresa importadora especializada en productos tecnol�gicos y dom�ticos buscando transformar tu hogar en Smart , con las m�s grandes novedades del mercado. Confort , seguridad , ahorro energ�tico en todos tus ambientes.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;10720170391;7/15/2021;FUTURE STORE;Abierta
3650;KMC INTERNATIONAL;KMC INTERNATIONAL S.A.C.;20516804484;H�ctor;Calder�n;hgcalderon@kmcint.com;AV. NUGGET 350 EL AGUSTINO;null;null;null;null;null;null;null;NUEVOS NEGOCIOS;CONSUMO MASIVO;20516804484;7/15/2021;KMC INTERNATIONAL;temporal
3651;GRUPO BESCA;GRUPO BESCA S.A.C.;20601420458;ROSSIBELL;SEQUERA;sergiosasc21@gmail.com;Jir�n Pablo Berm�dez 285, oficina 404;null;957854470;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3651;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3651;www.grupobesca.com.pe;Somos Grupo Besca S.A.C. , una empresa familiar que desde el a�o 2016 nos dedicamos a conseguir para ti y tu familia los mejores productos de limpieza, higiene y equipos de protecci�n personal manteniendo la calidad y precio que nos caracterizan. Contamos con un equipo que se esfuerza para entregarte estos productos, y as� puedas hacer de manera m�s eficiente tus labores.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20601420458;7/15/2021;GRUPO BESCA;Abierta
3652;CAMPER;GRETEL INTERNATIONAL S.A.C.;20601664489;SADIENKA;RODRIGUEZ;facturacion@gretel.pe;CALLE MIGUEL DASSO 160 OF 502 SAN ISIDRO;null;null;null;null;null;null;null;BLANDOS;CALZADO;20601664489;7/15/2021;CAMPER;Abierta
3653;ALITO;INDUSTRIAS SADARC S.A.C.;20506011371;Pablo David;Ruiz Ayala;pablo171296@gmail.com;MZA. B LOTE. 12A A.V. PRO.VIV.CHAVIN DE HUANTAR;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3653;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3653;null;null;BLANDOS;CALZADO;20506011371;7/15/2021;ALITO;Abierta
3654;MARCAS DE ORO;MARCAS DE ORO SOCIEDAD ANONIMA CERRADA;20547210728;Werner;Rodriguez Fernandez;wrodriguezf@marcasdeoro.com;JIRON JUAN SOTO BERMEO 406, INTERIOR 14.;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3654;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3654;www.marcasdeoro.com;Somos una empresa peruana creada con la responsabilidad de Representar, Importar y Comercializar marcas que generen valor y est�n enfocadas a los cosm�tica, higiene y el cuidado de la salud de sus consumidores. Actualmente representamos las marcas Instituto Espa�ol, Petal Fresh, Dr. Teal's, BOD Man, Bodycology, Body Fantasies y Sexiest Fantasies. Satisfacemos necesidades diarias de higiene y cuidado personal, con marcas que ayudan a la gente a sentirse bien, lucir bien y sacarle m�s provecho a la vida.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20547210728;7/16/2021;MARCAS DE ORO;Abierta
3655;NESTLE;AGUILAS GROUP S.A.C.;20606458305;Luis;Ochoa;Lochoa@aguilasgroup.com;AV. VICTOR ALZAMORA 213;null;null;null;null;null;null;null;NUEVOS NEGOCIOS;CONSUMO MASIVO;20606458305;7/16/2021;NESTLE;Abierta
3656;ESTRAFALARIO;DAY OFF S.A.C.;20600876555;GRACIELA;HIDALGO;FACTURACION@DAYOFFPRO.COM;CA. VI�A LARIENA MZ L LT 32 - URB. LOS PARRALES;null;null;null;null;null;null;null;BLANDOS;MUJER;20600876555;7/16/2021;ESTRAFALARIO;Abierta
3657;DOG HOUSER;CORPORACION DOG HOUSER S.A;20604497401;Maribel;Reinoso;maribel.reinoso.l15@gmail.com;CALLE JOS� GONZALES 342 MIRAFLORES;null;996290632;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3657;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3657;www.doghouser.com;Es una tienda de productos y servicios para mascotas, perros y gatos.;NUEVOS NEGOCIOS;MASCOTAS;20604497401;7/16/2021;DOG HOUSER;Abierta
3658;Life Solutions;LIFE SOLUTIONS PERU E.I.R.L.;20600720695;ANDERSON;TANG PE�A;andersontang21@gmail.com;AV. AGUSTIN DE LA ROSA TORO NRO. 972 INT. 403 URB. VILLA JARDIN LIMA - LIMA - SAN LUIS;null;null;null;null;null;null;null;BLANDOS;BELLEZA;20600720695;7/19/2021;Life Solutions;temporal
3659;VOCE;LIFE SOLUTIONS PERU E.I.R.L.;20600720695;ANDERSON;TANG PE�A;andersontang21@gmail.com;AV. AGUSTIN DE LA ROSA TORO NRO. 972 INT. 403 URB. VILLA JARDIN LIMA - LIMA - SAN LUIS;null;null;null;null;null;null;null;BLANDOS;BELLEZA;20600720695;7/19/2021;VOCE;temporal
3660;Lima Botanica;LIMA BOTANICA S.A.C.;20608352750;Francesca;Battilana;francesca@limabotanica.com;Calle Duccio 101 San Borja;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3660;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3660;null;Boutique de plantas;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;10468330712;7/19/2021;Lima Botanica;Abierta
3661;TC STORE;FISHER INTERNATIONAL COMPANY SRL;20111355526;KAREEN;HUARINGA;khuaringa@grupofisher.com;AV. MALECON CHECA N�1097 ZARATE;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3661;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3661;null;TCstore.com es una empresa peruana que te brinda las marcas de TIME CHOPPER y MODOS. Camina con unos calzados 100% c�modos y de dise�os exclusivos gracias a los modelos que lanzamos durante esta temporada. Los dise�os novedosos son ideales para toda persona que busque innovaci�n y suavidad. Contamos con todas las caracter�sticas que te garantizar�n un alto nivel de resistencia y durabilidad y sobre todo, con un equipo altamente calificado, para darte una atenci�n inmejorable en todo aspecto. �Renueva tu cl�set con nosotros!;BLANDOS;CALZADO;20111355526;7/19/2021;TC STORE;Abierta
3662;MOBIARA MUEBLES;MUEBLES ARAVDECO S.A.C.;20605911596;EMESON FRANKLIN;ARAUJO AVALOS;MOBIARA.MUEBLES@GMAIL.COM;APV. LOS HUERTOS DE SANTA ROSA MZ. A LT. 24;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/3662;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/3662;null;Somos una empresa peruana dedica a la fabricaci�n, comercializaci�n de muebles en general tales como juego de sala, comedores, centro de tv, escritorios, mesas de centro y otros productos con distribuci�n a nivel nacional.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20605911596;7/19/2021;MOBIARA MUEBLES;Abierta
